obs_id,site_id,profile_id,obs_date,survey_year,measured_point_name,pn_name,raw_measured_distance_m,gp_to_pn_offset_m,brow_position_pn_m,brow_position_raw_m,raw_value_text,is_missing,missing_reason,qc_flag,qc_note,source_file,source_sheet,source_row
berezhnovka_profile_60_5,berezhnovka,berezhnovka_profile_60,1958-10-01,1958.0,136.0,136В,125.4,124.02000000000001,249.42000000000002,125.4,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,5
berezhnovka_profile_60_6,berezhnovka,berezhnovka_profile_60,1960-10-23,1960.0,136.0,136В,106.22,124.02000000000001,230.24,106.22,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,6
berezhnovka_profile_60_7,berezhnovka,berezhnovka_profile_60,1965-07-31,1965.0,136.0,136В,74.76,124.02000000000001,198.78000000000003,74.76,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,7
berezhnovka_profile_60_8,berezhnovka,berezhnovka_profile_60,1970-07-18,1970.0,136.0,136В,58.17,124.02000000000001,182.19,58.17,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,8
berezhnovka_profile_60_9,berezhnovka,berezhnovka_profile_60,1974-07-13,1974.0,135.0,136В,11.8,161.12,172.92000000000002,11.8,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,9
berezhnovka_profile_60_10,berezhnovka,berezhnovka_profile_60,1980-11-27,1980.0,135.0,136В,1.65,161.12,162.77,1.65,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,10
berezhnovka_profile_60_11,berezhnovka,berezhnovka_profile_60,1986-10-26,1986.0,136.0,136В,24.5,124.02000000000001,148.52,24.5,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,11
berezhnovka_profile_60_12,berezhnovka,berezhnovka_profile_60,1991-10-18,1991.0,136.0,136В,6.38,124.02000000000001,130.4,6.38,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,12
berezhnovka_profile_60_13,berezhnovka,berezhnovka_profile_60,1994-10-21,1994.0,136.0,136В,4.42,124.02000000000001,128.44,4.42,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,13
berezhnovka_profile_60_14,berezhnovka,berezhnovka_profile_60,2000-07-13,2000.0,136В,136В,105.42,0.0,105.42,105.42,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,14
berezhnovka_profile_60_15,berezhnovka,berezhnovka_profile_60,2001-07-15,2001.0,136А*,136В,30.74,69.73,100.47,30.74,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,15
berezhnovka_profile_60_16,berezhnovka,berezhnovka_profile_60,2005-07-22,2005.0,136А,136В,12.46,69.73,82.19,12.46,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,16
berezhnovka_profile_60_17,berezhnovka,berezhnovka_profile_60,2005-10-15,2005.0,136А,136В,12.42,69.73,82.15,12.42,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,17
berezhnovka_profile_60_18,berezhnovka,berezhnovka_profile_60,2006-07-22,2006.0,136А,136В,8.6,69.73,78.33,8.6,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,18
berezhnovka_profile_60_19,berezhnovka,berezhnovka_profile_60,2006-09-30,2006.0,136А,136В,8.53,69.73,78.26,8.53,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,19
berezhnovka_profile_60_20,berezhnovka,berezhnovka_profile_60,2009-07-20,2009.0,136В(0907),136В(0907),57.79,0.0,57.79,57.79,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,20
berezhnovka_profile_60_21,berezhnovka,berezhnovka_profile_60,2010-07-24,2010.0,136В(1007),136В(1007),65.33,0.0,65.33,65.33,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,21
berezhnovka_profile_60_22,berezhnovka,berezhnovka_profile_60,2011-09-14,2011.0,136В(1109),136В(1109),65.49,0.0,65.49,65.49,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,22
berezhnovka_profile_60_23,berezhnovka,berezhnovka_profile_60,2012-10-16,2012.0,136В(1109),136В(1109),64.52,0.0,64.52,64.52,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,23
berezhnovka_profile_60_24,berezhnovka,berezhnovka_profile_60,2013-07-09,2013.0,136В(1109),136В(1109),62.49,0.0,62.49,62.49,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,24
berezhnovka_profile_60_25,berezhnovka,berezhnovka_profile_60,2016-05-25,2016.0,136В(1109),136В(1109),53.2,0.0,53.2,53.2,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,25
berezhnovka_profile_60_26,berezhnovka,berezhnovka_profile_60,2019-08-14,2019.0,136В(1109),136В(1109),45.8,0.0,45.8,45.8,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,26
berezhnovka_profile_60_27,berezhnovka,berezhnovka_profile_60,2021-07-07,2021.0,136В(1109),136В(1109),29.0,0.0,29.0,29.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,27
berezhnovka_profile_60_28,berezhnovka,berezhnovka_profile_60,2023-10-03,2023.0,136В(1109),136В(1109),22.07,0.0,22.07,22.07,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,28
berezhnovka_profile_61_5,berezhnovka,berezhnovka_profile_61,1958-10-01,1958.0,138.0,138А,156.3,96.22,252.52,156.3,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,5
berezhnovka_profile_61_6,berezhnovka,berezhnovka_profile_61,1960-10-23,1960.0,138.0,138А,135.36,96.22,231.58,135.36,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,6
berezhnovka_profile_61_7,berezhnovka,berezhnovka_profile_61,1965-07-31,1965.0,138.0,138А,111.43,96.22,207.65,111.43,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,7
berezhnovka_profile_61_8,berezhnovka,berezhnovka_profile_61,1970-07-18,1970.0,138.0,138А,91.0,96.22,187.22,91.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,8
berezhnovka_profile_61_9,berezhnovka,berezhnovka_profile_61,1974-07-13,1974.0,137.0,138А,30.7,143.07999999999998,173.77999999999997,30.7,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,9
berezhnovka_profile_61_10,berezhnovka,berezhnovka_profile_61,1980-11-27,1980.0,137.0,138А,20.45,143.07999999999998,163.52999999999997,20.45,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,10
berezhnovka_profile_61_11,berezhnovka,berezhnovka_profile_61,1986-10-26,1986.0,138.0,138А,52.15,96.22,148.37,52.15,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,11
berezhnovka_profile_61_12,berezhnovka,berezhnovka_profile_61,1991-10-18,1991.0,3С,138А,5.63,122.82,128.45,5.63,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,12
berezhnovka_profile_61_13,berezhnovka,berezhnovka_profile_61,1994-10-21,1994.0,3С,138А,5.0,122.82,127.82,5.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,13
berezhnovka_profile_61_14,berezhnovka,berezhnovka_profile_61,2000-07-13,2000.0,138А,138А,91.26,0.0,91.26,91.26,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,14
berezhnovka_profile_61_15,berezhnovka,berezhnovka_profile_61,2001-07-15,2001.0,"Рп ""Белимова""*",138А,41.41,43.29,84.69999999999999,41.41,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,15
berezhnovka_profile_61_16,berezhnovka,berezhnovka_profile_61,2005-07-22,2005.0,138А,138А,53.9,0.0,53.9,53.9,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,16
berezhnovka_profile_61_17,berezhnovka,berezhnovka_profile_61,2005-10-15,2005.0,138А,138А,52.25,0.0,52.25,52.25,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,17
berezhnovka_profile_61_18,berezhnovka,berezhnovka_profile_61,2006-07-22,2006.0,138А,138А,48.55,0.0,48.55,48.55,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,18
berezhnovka_profile_61_19,berezhnovka,berezhnovka_profile_61,2006-09-30,2006.0,138А,138А,48.19,48.19,48.19,48.19,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,19
berezhnovka_profile_61_20,berezhnovka,berezhnovka_profile_61,2009-07-20,2009.0,138А(0907),138А(0907),32.2,0.0,32.2,32.2,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,20
berezhnovka_profile_61_21,berezhnovka,berezhnovka_profile_61,2010-07-24,2010.0,138А(0907),138А(0907),29.91,0.0,29.91,29.91,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,21
berezhnovka_profile_61_22,berezhnovka,berezhnovka_profile_61,2011-09-14,2011.0,138А(0907),138А(0907),29.02,0.0,29.02,29.02,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,22
berezhnovka_profile_61_23,berezhnovka,berezhnovka_profile_61,2012-10-16,2012.0,138А(0907),138А(0907),27.9,0.0,27.9,27.9,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,23
berezhnovka_profile_61_24,berezhnovka,berezhnovka_profile_61,2013-07-09,2013.0,138А(0907),138А(0907),26.69,0.0,26.69,26.69,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,24
berezhnovka_profile_61_25,berezhnovka,berezhnovka_profile_61,2016-05-25,2016.0,138А(0907),138А(0907),18.54,0.0,18.54,18.54,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,25
berezhnovka_profile_61_26,berezhnovka,berezhnovka_profile_61,2019-08-14,2019.0,138А(0907),138А(0907),14.95,0.0,14.95,14.95,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,26
berezhnovka_profile_61_27,berezhnovka,berezhnovka_profile_61,2021-07-07,2021.0,138А(0907),138B(0907),92.57,-84.89,7.679999999999993,92.57,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,27
berezhnovka_profile_61_28,berezhnovka,berezhnovka_profile_61,2023-10-03,2023.0,138C,138B(0907),41.5,49.42,6.030000000000001,41.5,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,28
berezhnovka_profile_62_5,berezhnovka,berezhnovka_profile_62,1958-10-01,1958.0,140.0,140D,134.3,,428.8298156863984,134.3,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,5
berezhnovka_profile_62_6,berezhnovka,berezhnovka_profile_62,1960-10-23,1960.0,140.0,140D,109.2,,403.72981568639835,109.2,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,6
berezhnovka_profile_62_7,berezhnovka,berezhnovka_profile_62,1965-07-31,1965.0,140.0,140D,72.05,,366.5798156863984,72.05,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,7
berezhnovka_profile_62_8,berezhnovka,berezhnovka_profile_62,1970-07-18,1970.0,140.0,140D,48.71,,343.23981568639834,48.71,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,8
berezhnovka_profile_62_9,berezhnovka,berezhnovka_profile_62,1974-07-13,1974.0,139.0,140D,7.1,,326.63395009159166,7.1,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,9
berezhnovka_profile_62_10,berezhnovka,berezhnovka_profile_62,1980-11-27,1980.0,140.0,140D,19.45,,313.97981568639835,19.45,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,10
berezhnovka_profile_62_11,berezhnovka,berezhnovka_profile_62,1986-10-26,1986.0,5C,140D,19.43,,291.95568095468417,19.43,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,11
berezhnovka_profile_62_12,berezhnovka,berezhnovka_profile_62,1991-10-18,1991.0,5C2,140D,25.34,,270.2921223979866,25.34,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,12
berezhnovka_profile_62_13,berezhnovka,berezhnovka_profile_62,1994-10-21,1994.0,140А,140D,9.59,,248.59204690653323,9.59,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,13
berezhnovka_profile_62_14,berezhnovka,berezhnovka_profile_62,2000-07-13,2000.0,140.0,140D,-77.79,,216.73981568639834,-77.79,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,14
berezhnovka_profile_62_15,berezhnovka,berezhnovka_profile_62,2001-07-15,2001.0,140А*,140D,32.5,,271.5020469065332,32.5,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,15
berezhnovka_profile_62_16,berezhnovka,berezhnovka_profile_62,2005-07-22,2005.0,,140D,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,16
berezhnovka_profile_62_17,berezhnovka,berezhnovka_profile_62,2005-10-15,2005.0,140С*,140D,40.45,,180.44548040816096,40.45,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,17
berezhnovka_profile_62_18,berezhnovka,berezhnovka_profile_62,2006-07-22,2006.0,140С,140D,35.85,139.99,175.84,35.85,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,18
berezhnovka_profile_62_19,berezhnovka,berezhnovka_profile_62,2006-09-30,2006.0,140С,140D,35.8,139.99,175.79000000000002,35.8,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,19
berezhnovka_profile_62_20,berezhnovka,berezhnovka_profile_62,2009-07-20,2009.0,140С,140D,6.91,139.99,146.9,6.91,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,20
berezhnovka_profile_62_21,berezhnovka,berezhnovka_profile_62,2010-07-24,2010.0,140С,140D,4.64,139.99,144.63,4.64,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,21
berezhnovka_profile_62_22,berezhnovka,berezhnovka_profile_62,2011-09-14,2011.0,140С,140D,4.0,139.99,143.99,4.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,22
berezhnovka_profile_62_23,berezhnovka,berezhnovka_profile_62,2012-10-16,2012.0,140С,140D,3.26,139.99,143.25,3.26,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,23
berezhnovka_profile_62_24,berezhnovka,berezhnovka_profile_62,2013-07-09,2013.0,140D,140D,137.2,0.0,137.2,137.2,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,24
berezhnovka_profile_62_25,berezhnovka,berezhnovka_profile_62,2016-05-25,2016.0,140D,140D,125.15,0.0,125.15,125.15,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,25
berezhnovka_profile_62_26,berezhnovka,berezhnovka_profile_62,2019-08-14,2019.0,140D,140D,121.8,0.0,121.8,121.8,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,26
berezhnovka_profile_62_27,berezhnovka,berezhnovka_profile_62,2021-07-07,2021.0,140D,140D,120.32,0.0,120.32,120.32,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,27
berezhnovka_profile_62_28,berezhnovka,berezhnovka_profile_62,2023-10-03,2023.0,140F,140D,64.01,54.88,118.89000000000001,64.01,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бережновка,28
burty_profile_1_5,burty,burty_profile_1,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,5
burty_profile_1_7,burty,burty_profile_1,1987-06-30,1987.0,1а,10.0,1.3,81.55000000000001,82.85000000000001,1.3,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,7
burty_profile_1_8,burty,burty_profile_1,1990-05-28,1990.0,1а,10.0,0.61,81.55000000000001,82.16000000000001,0.61,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,8
burty_profile_1_9,burty,burty_profile_1,1995-07-19,1995.0,1.0,10.0,16.5,57.88,74.38,16.5,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,9
burty_profile_1_10,burty,burty_profile_1,2000-07-15,2000.0,1.0,10.0,12.24,57.88,70.12,12.24,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,10
burty_profile_1_11,burty,burty_profile_1,2001-07-10,2001.0,1.0,10.0,11.52,57.88,69.4,11.52,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,11
burty_profile_1_12,burty,burty_profile_1,2003-07-17,2003.0,1.0,10.0,8.5,57.88,66.38,8.5,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,12
burty_profile_1_13,burty,burty_profile_1,2004-07-21,2004.0,1.0,10.0,7.52,57.88,65.4,7.52,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,13
burty_profile_1_14,burty,burty_profile_1,2005-07-18,2005.0,1.0,10.0,7.29,57.88,65.17,7.29,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,14
burty_profile_1_15,burty,burty_profile_1,2006-07-28,2006.0,1.0,10.0,5.48,57.88,63.36,5.48,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,15
burty_profile_1_16,burty,burty_profile_1,2006-10-02,2006.0,1.0,10.0,5.39,57.88,63.27,5.39,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,16
burty_profile_1_17,burty,burty_profile_1,2008-11-22,2008.0,1.0,10.0,2.78,57.88,60.660000000000004,2.78,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,17
burty_profile_1_18,burty,burty_profile_1,2009-07-17,2009.0,1.0,10.0,2.9,57.88,60.78,2.9,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,18
burty_profile_1_19,burty,burty_profile_1,2009-10-01,2009.0,1.0,10.0,1.72,57.88,59.6,1.72,,False,,ROW_NOTE,Наблюдения ОГ ВЦГМС по трём УПБ (предоставлены вместе с данными к ВПУ-2010).,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,19
burty_profile_1_20,burty,burty_profile_1,2010-07-22,2010.0,10.0,10.0,59.54,0.0,59.54,59.54,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,20
burty_profile_1_21,burty,burty_profile_1,2011-07-13,2011.0,11.0,10.0,33.48,25.36,58.839999999999996,33.48,,False,,ROW_NOTE,"На ппс 1 впереди Рп 10 (ближе к вдхр) установлен новый Рп 11 (в 25,36 м от Рп 10: стальная труба с цилиндрическим расширением в верхней части).",data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,21
burty_profile_1_22,burty,burty_profile_1,2012-09-25,2012.0,11.0,10.0,33.28,25.36,58.64,33.28,,False,,ROW_NOTE,"Дата домеров принята условно; наблюдения выполнены ОГ ВЦГМС (Надточий, Озерина), информация передана через Озерину и Филиппову; дату необходимо уточнить!",data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,22
burty_profile_1_23,burty,burty_profile_1,2013-07-12,2013.0,11.0,10.0,32.74,25.33,58.07,32.74,,False,,ROW_NOTE,"На ППС № 1: внесено уточненное расстояние между Рп 11 и Рп 10 (двойное измерение: 25,32 и 25,34 м).",data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,23
burty_profile_1_24,burty,burty_profile_1,2014-07-09,2014.0,11(1407),10.0,29.83,25.36,55.19,29.83,,False,,ROW_NOTE,"На ППС 1 вновь измерено прямым и обратным ходами расстояние между Рп 10 и Рп 11: прямой ход - 25,35; обратный - 25,38; среднее расстояние - 25,365 м. Принято: 25,36 м.",data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,24
burty_profile_1_25,burty,burty_profile_1,2015-07-14,2015.0,11(1407),10.0,29.43,25.36,54.79,29.43,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,25
burty_profile_1_26,burty,burty_profile_1,2016-10-13,2016.0,11(1407),10.0,29.1,25.36,54.46,29.1,,False,,ROW_NOTE,* На ППС 3 найден только РП 31. Измерение от РП 31 по перпендикуляру к бровке дало ошибочный результат. Поэтому расстояние здесь не приведено.,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,26
burty_profile_1_27,burty,burty_profile_1,2017-06-20,2017.0,11(1407),10.0,27.54,25.36,52.9,27.54,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,27
burty_profile_1_28,burty,burty_profile_1,2019-10-08,2019.0,11(1407),10.0,26.45,25.36,51.81,26.45,,False,,ROW_NOTE,"В документе, переданном из ОГ ВЦГМС: 6,45 м. Очевидно, в домере пропущена лента (20 м).",data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,28
burty_profile_1_29,burty,burty_profile_1,2020-08-18,2020.0,11(1407),10.0,25.44,25.36,50.8,25.44,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Бурты,29
